seed,alpha,gamma,epsilon,n_successes,n_successes_last_10_trials
19,0.1,1.0,0.1,89,9
19,0.1,1.0,0.2,58,7
19,0.1,1.0,0.3,84,9
19,0.1,1.0,0.4,74,7
19,0.1,1.0,0.5,57,7
19,0.1,1.0,0.6,51,6
19,0.1,1.0,0.7,40,3
19,0.1,1.0,0.8,31,8
19,0.1,1.0,0.9,30,4
19,0.1,1.0,1.0,17,3
19,0.2,0.1,0.1,90,9
19,0.2,0.1,0.2,89,10
19,0.2,0.1,0.3,87,10
19,0.2,0.1,0.4,81,9
19,0.2,0.1,0.5,68,7
19,0.2,0.1,0.6,60,6
19,0.2,0.1,0.7,46,6
19,0.2,0.1,0.8,29,0
19,0.2,0.1,0.9,29,1
19,0.2,0.1,1.0,31,4
19,0.2,0.2,0.1,95,10
19,0.2,0.2,0.2,89,8
19,0.2,0.2,0.3,82,9
19,0.2,0.2,0.4,65,7
19,0.2,0.2,0.5,66,8
19,0.2,0.2,0.6,61,5
19,0.2,0.2,0.7,44,4
19,0.2,0.2,0.8,34,3
19,0.2,0.2,0.9,26,0
19,0.2,0.2,1.0,16,3
19,0.2,0.3,0.1,93,9
19,0.2,0.3,0.2,91,10
19,0.2,0.3,0.3,86,9
19,0.2,0.3,0.4,76,10
19,0.2,0.3,0.5,75,8
19,0.2,0.3,0.6,61,6
19,0.2,0.3,0.7,45,4
19,0.2,0.3,0.8,37,6
19,0.2,0.3,0.9,25,3
19,0.2,0.3,1.0,16,2
19,0.2,0.4,0.1,93,10
19,0.2,0.4,0.2,94,10
19,0.2,0.4,0.3,80,9
19,0.2,0.4,0.4,68,7
19,0.2,0.4,0.5,64,7
19,0.2,0.4,0.6,50,6
19,0.2,0.4,0.7,42,1
19,0.2,0.4,0.8,40,5
19,0.2,0.4,0.9,27,4
19,0.2,0.4,1.0,18,2
19,0.2,0.5,0.1,89,9
19,0.2,0.5,0.2,87,6
19,0.2,0.5,0.3,82,10
19,0.2,0.5,0.4,79,9
19,0.2,0.5,0.5,70,7
19,0.2,0.5,0.6,64,9
19,0.2,0.5,0.7,48,5
19,0.2,0.5,0.8,32,7
19,0.2,0.5,0.9,22,2
19,0.2,0.5,1.0,23,3
19,0.2,0.6,0.1,85,10
19,0.2,0.6,0.2,85,6
19,0.2,0.6,0.3,76,6
19,0.2,0.6,0.4,69,6
19,0.2,0.6,0.5,67,5
19,0.2,0.6,0.6,58,5
19,0.2,0.6,0.7,49,3
19,0.2,0.6,0.8,30,2
19,0.2,0.6,0.9,32,4
19,0.2,0.6,1.0,24,1
19,0.2,0.7,0.1,90,10
19,0.2,0.7,0.2,82,9
19,0.2,0.7,0.3,78,3
19,0.2,0.7,0.4,73,7
19,0.2,0.7,0.5,67,7
19,0.2,0.7,0.6,49,6
19,0.2,0.7,0.7,48,4
19,0.2,0.7,0.8,39,5
19,0.2,0.7,0.9,23,1
19,0.2,0.7,1.0,21,2
19,0.2,0.8,0.1,90,9
19,0.2,0.8,0.2,82,8
19,0.2,0.8,0.3,81,8
19,0.2,0.8,0.4,69,6
19,0.2,0.8,0.5,61,7
19,0.2,0.8,0.6,48,4
19,0.2,0.8,0.7,45,4
19,0.2,0.8,0.8,31,5
19,0.2,0.8,0.9,23,2
19,0.2,0.8,1.0,22,1
19,0.2,0.9,0.1,63,9
19,0.2,0.9,0.2,51,4
19,0.2,0.9,0.3,75,5
19,0.2,0.9,0.4,68,6
19,0.2,0.9,0.5,63,7
19,0.2,0.9,0.6,49,6
19,0.2,0.9,0.7,45,5
19,0.2,0.9,0.8,35,4
19,0.2,0.9,0.9,35,3
19,0.2,0.9,1.0,21,1
19,0.2,1.0,0.1,93,10
19,0.2,1.0,0.2,46,4
19,0.2,1.0,0.3,81,7
19,0.2,1.0,0.4,73,7
19,0.2,1.0,0.5,71,7
19,0.2,1.0,0.6,49,4
19,0.2,1.0,0.7,40,5
19,0.2,1.0,0.8,39,4
19,0.2,1.0,0.9,32,3
19,0.2,1.0,1.0,20,2
19,0.3,0.1,0.1,90,10
19,0.3,0.1,0.2,86,7
19,0.3,0.1,0.3,88,10
19,0.3,0.1,0.4,79,9
19,0.3,0.1,0.5,66,4
19,0.3,0.1,0.6,56,8
19,0.3,0.1,0.7,47,4
19,0.3,0.1,0.8,42,6
19,0.3,0.1,0.9,23,1
19,0.3,0.1,1.0,22,2
19,0.3,0.2,0.1,88,9
19,0.3,0.2,0.2,95,10
19,0.3,0.2,0.3,91,8
19,0.3,0.2,0.4,77,7
19,0.3,0.2,0.5,71,7
19,0.3,0.2,0.6,49,6
19,0.3,0.2,0.7,47,4
19,0.3,0.2,0.8,45,5
19,0.3,0.2,0.9,29,1
19,0.3,0.2,1.0,20,2
19,0.3,0.3,0.1,94,10
19,0.3,0.3,0.2,88,8
19,0.3,0.3,0.3,93,9
19,0.3,0.3,0.4,73,7
19,0.3,0.3,0.5,74,7
19,0.3,0.3,0.6,52,5
19,0.3,0.3,0.7,58,5
19,0.3,0.3,0.8,46,4
19,0.3,0.3,0.9,24,4
19,0.3,0.3,1.0,24,2
19,0.3,0.4,0.1,92,10
19,0.3,0.4,0.2,79,7
19,0.3,0.4,0.3,85,9
19,0.3,0.4,0.4,77,6
19,0.3,0.4,0.5,76,8
19,0.3,0.4,0.6,61,5
19,0.3,0.4,0.7,48,5
19,0.3,0.4,0.8,39,4
19,0.3,0.4,0.9,38,5
19,0.3,0.4,1.0,22,2
19,0.3,0.5,0.1,93,9
19,0.3,0.5,0.2,85,9
19,0.3,0.5,0.3,83,9
19,0.3,0.5,0.4,75,9
19,0.3,0.5,0.5,71,8
19,0.3,0.5,0.6,62,6
19,0.3,0.5,0.7,43,2
19,0.3,0.5,0.8,34,1
19,0.3,0.5,0.9,22,2
19,0.3,0.5,1.0,25,3
19,0.3,0.6,0.1,85,8
19,0.3,0.6,0.2,91,9
19,0.3,0.6,0.3,71,8
19,0.3,0.6,0.4,82,9
19,0.3,0.6,0.5,61,5
19,0.3,0.6,0.6,42,6
19,0.3,0.6,0.7,45,8
19,0.3,0.6,0.8,38,4
19,0.3,0.6,0.9,32,5
19,0.3,0.6,1.0,16,2
19,0.3,0.7,0.1,84,8
19,0.3,0.7,0.2,83,7
19,0.3,0.7,0.3,76,7
19,0.3,0.7,0.4,68,6
19,0.3,0.7,0.5,65,6
19,0.3,0.7,0.6,60,6
19,0.3,0.7,0.7,40,5
19,0.3,0.7,0.8,33,2
19,0.3,0.7,0.9,30,5
19,0.3,0.7,1.0,18,2
19,0.3,0.8,0.1,79,10
19,0.3,0.8,0.2,86,8
19,0.3,0.8,0.3,75,8
19,0.3,0.8,0.4,69,7
19,0.3,0.8,0.5,67,9
19,0.3,0.8,0.6,61,8
19,0.3,0.8,0.7,47,4
19,0.3,0.8,0.8,33,4
19,0.3,0.8,0.9,31,3
19,0.3,0.8,1.0,20,2
19,0.3,0.9,0.1,89,9
19,0.3,0.9,0.2,81,9
19,0.3,0.9,0.3,73,5
19,0.3,0.9,0.4,71,8
19,0.3,0.9,0.5,69,6
19,0.3,0.9,0.6,53,1
19,0.3,0.9,0.7,39,4
19,0.3,0.9,0.8,39,4
19,0.3,0.9,0.9,23,1
19,0.3,0.9,1.0,18,0
19,0.3,1.0,0.1,90,9
19,0.3,1.0,0.2,54,2
19,0.3,1.0,0.3,77,9
19,0.3,1.0,0.4,51,5
19,0.3,1.0,0.5,59,7
19,0.3,1.0,0.6,42,5
19,0.3,1.0,0.7,52,6
19,0.3,1.0,0.8,28,2
19,0.3,1.0,0.9,24,2
19,0.3,1.0,1.0,22,4
19,0.4,0.1,0.1,96,10
19,0.4,0.1,0.2,95,10
19,0.4,0.1,0.3,84,9
19,0.4,0.1,0.4,79,8
19,0.4,0.1,0.5,67,6
19,0.4,0.1,0.6,67,3
19,0.4,0.1,0.7,49,5
19,0.4,0.1,0.8,29,2
19,0.4,0.1,0.9,26,5
19,0.4,0.1,1.0,21,3
19,0.4,0.2,0.1,91,10
19,0.4,0.2,0.2,90,10
19,0.4,0.2,0.3,84,8
19,0.4,0.2,0.4,80,7
19,0.4,0.2,0.5,70,9
19,0.4,0.2,0.6,60,7
19,0.4,0.2,0.7,51,6
19,0.4,0.2,0.8,31,3
19,0.4,0.2,0.9,20,1
19,0.4,0.2,1.0,21,1
19,0.4,0.3,0.1,95,10
19,0.4,0.3,0.2,85,9
19,0.4,0.3,0.3,89,8
19,0.4,0.3,0.4,69,7
19,0.4,0.3,0.5,67,7
19,0.4,0.3,0.6,60,3
19,0.4,0.3,0.7,39,2
19,0.4,0.3,0.8,42,4
19,0.4,0.3,0.9,23,4
19,0.4,0.3,1.0,21,1
19,0.4,0.4,0.1,87,10
19,0.4,0.4,0.2,87,10
19,0.4,0.4,0.3,77,8
19,0.4,0.4,0.4,72,7
19,0.4,0.4,0.5,72,5
19,0.4,0.4,0.6,49,3
19,0.4,0.4,0.7,46,4
19,0.4,0.4,0.8,26,3
19,0.4,0.4,0.9,25,4
19,0.4,0.4,1.0,16,2
19,0.4,0.5,0.1,93,8
19,0.4,0.5,0.2,92,9
19,0.4,0.5,0.3,78,8
19,0.4,0.5,0.4,82,9
19,0.4,0.5,0.5,67,5
19,0.4,0.5,0.6,52,5
19,0.4,0.5,0.7,55,6
19,0.4,0.5,0.8,43,2
19,0.4,0.5,0.9,32,3
19,0.4,0.5,1.0,21,2
19,0.4,0.6,0.1,85,8
19,0.4,0.6,0.2,83,8
19,0.4,0.6,0.3,78,8
19,0.4,0.6,0.4,71,7
19,0.4,0.6,0.5,64,6
19,0.4,0.6,0.6,51,5
19,0.4,0.6,0.7,47,3
19,0.4,0.6,0.8,33,2
19,0.4,0.6,0.9,27,1
19,0.4,0.6,1.0,20,1
19,0.4,0.7,0.1,74,9
19,0.4,0.7,0.2,82,10
19,0.4,0.7,0.3,74,8
19,0.4,0.7,0.4,69,4
19,0.4,0.7,0.5,67,8
19,0.4,0.7,0.6,51,4
19,0.4,0.7,0.7,44,5
19,0.4,0.7,0.8,37,3
19,0.4,0.7,0.9,31,5
19,0.4,0.7,1.0,22,2
19,0.4,0.8,0.1,83,9
19,0.4,0.8,0.2,79,9
19,0.4,0.8,0.3,71,6
19,0.4,0.8,0.4,69,4
19,0.4,0.8,0.5,61,8
19,0.4,0.8,0.6,58,5
19,0.4,0.8,0.7,46,5
19,0.4,0.8,0.8,27,0
19,0.4,0.8,0.9,22,1
19,0.4,0.8,1.0,19,1
19,0.4,0.9,0.1,85,10
19,0.4,0.9,0.2,75,9
19,0.4,0.9,0.3,78,7
19,0.4,0.9,0.4,66,7
19,0.4,0.9,0.5,58,5
19,0.4,0.9,0.6,46,6
19,0.4,0.9,0.7,50,2
19,0.4,0.9,0.8,34,5
19,0.4,0.9,0.9,19,3
19,0.4,0.9,1.0,23,1
19,0.4,1.0,0.1,84,8
19,0.4,1.0,0.2,75,5
19,0.4,1.0,0.3,58,6
19,0.4,1.0,0.4,63,3
19,0.4,1.0,0.5,53,3
19,0.4,1.0,0.6,45,5
19,0.4,1.0,0.7,37,2
19,0.4,1.0,0.8,29,2
19,0.4,1.0,0.9,24,1
19,0.4,1.0,1.0,23,5
19,0.5,0.1,0.1,91,10
19,0.5,0.1,0.2,94,10
19,0.5,0.1,0.3,80,9
19,0.5,0.1,0.4,81,7
19,0.5,0.1,0.5,65,7
19,0.5,0.1,0.6,62,7
19,0.5,0.1,0.7,48,3
19,0.5,0.1,0.8,42,3
19,0.5,0.1,0.9,33,5
19,0.5,0.1,1.0,19,2
19,0.5,0.2,0.1,90,10
19,0.5,0.2,0.2,91,9
19,0.5,0.2,0.3,74,9
19,0.5,0.2,0.4,76,6
19,0.5,0.2,0.5,67,5
19,0.5,0.2,0.6,70,9
19,0.5,0.2,0.7,54,5
19,0.5,0.2,0.8,39,5
19,0.5,0.2,0.9,32,5
19,0.5,0.2,1.0,21,3
19,0.5,0.3,0.1,93,10
19,0.5,0.3,0.2,88,10
19,0.5,0.3,0.3,78,9
19,0.5,0.3,0.4,76,9
19,0.5,0.3,0.5,79,10
19,0.5,0.3,0.6,58,5
19,0.5,0.3,0.7,57,3
19,0.5,0.3,0.8,29,3
19,0.5,0.3,0.9,31,4
19,0.5,0.3,1.0,24,4
19,0.5,0.4,0.1,90,8
19,0.5,0.4,0.2,86,9
19,0.5,0.4,0.3,74,5
19,0.5,0.4,0.4,80,10
19,0.5,0.4,0.5,66,5
19,0.5,0.4,0.6,62,6
19,0.5,0.4,0.7,57,6
19,0.5,0.4,0.8,32,4
19,0.5,0.4,0.9,21,2
19,0.5,0.4,1.0,17,0
19,0.5,0.5,0.1,92,10
19,0.5,0.5,0.2,81,9
19,0.5,0.5,0.3,82,7
19,0.5,0.5,0.4,79,8
19,0.5,0.5,0.5,66,8
19,0.5,0.5,0.6,60,6
19,0.5,0.5,0.7,56,5
19,0.5,0.5,0.8,38,2
19,0.5,0.5,0.9,33,3
19,0.5,0.5,1.0,19,2
19,0.5,0.6,0.1,85,9
19,0.5,0.6,0.2,84,7
19,0.5,0.6,0.3,73,8
19,0.5,0.6,0.4,71,7
19,0.5,0.6,0.5,64,6
19,0.5,0.6,0.6,48,6
19,0.5,0.6,0.7,37,5
19,0.5,0.6,0.8,28,1
19,0.5,0.6,0.9,37,6
19,0.5,0.6,1.0,19,3
19,0.5,0.7,0.1,86,10
19,0.5,0.7,0.2,78,9
19,0.5,0.7,0.3,81,8
19,0.5,0.7,0.4,74,9
19,0.5,0.7,0.5,54,6
19,0.5,0.7,0.6,56,5
19,0.5,0.7,0.7,45,4
19,0.5,0.7,0.8,33,2
19,0.5,0.7,0.9,30,3
19,0.5,0.7,1.0,25,4
19,0.5,0.8,0.1,87,9
19,0.5,0.8,0.2,75,7
19,0.5,0.8,0.3,73,8
19,0.5,0.8,0.4,66,8
19,0.5,0.8,0.5,63,5
19,0.5,0.8,0.6,50,8
19,0.5,0.8,0.7,41,0
19,0.5,0.8,0.8,30,2
19,0.5,0.8,0.9,32,5
19,0.5,0.8,1.0,27,3
19,0.5,0.9,0.1,71,5
19,0.5,0.9,0.2,76,8
19,0.5,0.9,0.3,70,6
19,0.5,0.9,0.4,60,8
19,0.5,0.9,0.5,55,4
19,0.5,0.9,0.6,46,5
19,0.5,0.9,0.7,46,5
19,0.5,0.9,0.8,33,5
19,0.5,0.9,0.9,24,2
19,0.5,0.9,1.0,28,3
19,0.5,1.0,0.1,66,9
19,0.5,1.0,0.2,54,7
19,0.5,1.0,0.3,58,6
19,0.5,1.0,0.4,58,8
19,0.5,1.0,0.5,45,6
19,0.5,1.0,0.6,41,5
19,0.5,1.0,0.7,30,4
19,0.5,1.0,0.8,34,6
19,0.5,1.0,0.9,37,3
19,0.5,1.0,1.0,23,2
19,0.6,0.1,0.1,90,9
19,0.6,0.1,0.2,93,9
19,0.6,0.1,0.3,82,7
19,0.6,0.1,0.4,75,9
19,0.6,0.1,0.5,73,9
19,0.6,0.1,0.6,58,6
19,0.6,0.1,0.7,52,3
19,0.6,0.1,0.8,37,5
19,0.6,0.1,0.9,25,3
19,0.6,0.1,1.0,14,3
19,0.6,0.2,0.1,89,8
19,0.6,0.2,0.2,90,9
19,0.6,0.2,0.3,81,8
19,0.6,0.2,0.4,77,8
19,0.6,0.2,0.5,70,7
19,0.6,0.2,0.6,64,8
19,0.6,0.2,0.7,45,3
19,0.6,0.2,0.8,40,3
19,0.6,0.2,0.9,27,2
19,0.6,0.2,1.0,15,3
19,0.6,0.3,0.1,90,9
19,0.6,0.3,0.2,92,9
19,0.6,0.3,0.3,83,6
19,0.6,0.3,0.4,76,9
19,0.6,0.3,0.5,54,5
19,0.6,0.3,0.6,56,7
19,0.6,0.3,0.7,47,6
19,0.6,0.3,0.8,45,2
19,0.6,0.3,0.9,27,1
19,0.6,0.3,1.0,20,3
19,0.6,0.4,0.1,92,10
19,0.6,0.4,0.2,88,10
19,0.6,0.4,0.3,84,8
19,0.6,0.4,0.4,78,8
19,0.6,0.4,0.5,55,3
19,0.6,0.4,0.6,57,7
19,0.6,0.4,0.7,49,4
19,0.6,0.4,0.8,50,3
19,0.6,0.4,0.9,26,2
19,0.6,0.4,1.0,17,1
19,0.6,0.5,0.1,92,9
19,0.6,0.5,0.2,87,7
19,0.6,0.5,0.3,78,9
19,0.6,0.5,0.4,71,7
19,0.6,0.5,0.5,76,7
19,0.6,0.5,0.6,46,4
19,0.6,0.5,0.7,46,4
19,0.6,0.5,0.8,40,4
19,0.6,0.5,0.9,31,1
19,0.6,0.5,1.0,15,1
19,0.6,0.6,0.1,90,10
19,0.6,0.6,0.2,84,9
19,0.6,0.6,0.3,77,8
19,0.6,0.6,0.4,73,7
19,0.6,0.6,0.5,64,7
19,0.6,0.6,0.6,55,6
19,0.6,0.6,0.7,31,3
19,0.6,0.6,0.8,27,4
19,0.6,0.6,0.9,28,5
19,0.6,0.6,1.0,18,1
19,0.6,0.7,0.1,84,10
19,0.6,0.7,0.2,80,8
19,0.6,0.7,0.3,77,9
19,0.6,0.7,0.4,70,6
19,0.6,0.7,0.5,51,6
19,0.6,0.7,0.6,59,5
19,0.6,0.7,0.7,45,5
19,0.6,0.7,0.8,39,4
19,0.6,0.7,0.9,22,3
19,0.6,0.7,1.0,19,2
19,0.6,0.8,0.1,78,9
19,0.6,0.8,0.2,83,6
19,0.6,0.8,0.3,76,5
19,0.6,0.8,0.4,63,9
19,0.6,0.8,0.5,65,6
19,0.6,0.8,0.6,50,4
19,0.6,0.8,0.7,47,5
19,0.6,0.8,0.8,33,2
19,0.6,0.8,0.9,24,1
19,0.6,0.8,1.0,14,2
19,0.6,0.9,0.1,82,10
19,0.6,0.9,0.2,61,7
19,0.6,0.9,0.3,61,4
19,0.6,0.9,0.4,60,7
19,0.6,0.9,0.5,48,2
19,0.6,0.9,0.6,47,6
19,0.6,0.9,0.7,32,3
19,0.6,0.9,0.8,31,2
19,0.6,0.9,0.9,26,4
19,0.6,0.9,1.0,19,1
19,0.6,1.0,0.1,68,2
19,0.6,1.0,0.2,41,1
19,0.6,1.0,0.3,50,6
19,0.6,1.0,0.4,45,2
19,0.6,1.0,0.5,40,6
19,0.6,1.0,0.6,47,6
19,0.6,1.0,0.7,31,5
19,0.6,1.0,0.8,30,4
19,0.6,1.0,0.9,22,4
19,0.6,1.0,1.0,24,1
19,0.7,0.1,0.1,90,10
19,0.7,0.1,0.2,91,9
19,0.7,0.1,0.3,83,8
19,0.7,0.1,0.4,81,8
19,0.7,0.1,0.5,65,7
19,0.7,0.1,0.6,56,5
19,0.7,0.1,0.7,46,6
19,0.7,0.1,0.8,41,6
19,0.7,0.1,0.9,26,4
19,0.7,0.1,1.0,21,1
19,0.7,0.2,0.1,89,10
19,0.7,0.2,0.2,93,9
19,0.7,0.2,0.3,89,10
19,0.7,0.2,0.4,81,9
19,0.7,0.2,0.5,78,8
19,0.7,0.2,0.6,54,6
19,0.7,0.2,0.7,52,4
19,0.7,0.2,0.8,35,2
19,0.7,0.2,0.9,22,2
19,0.7,0.2,1.0,16,0
19,0.7,0.3,0.1,90,9
19,0.7,0.3,0.2,92,9
19,0.7,0.3,0.3,89,8
19,0.7,0.3,0.4,79,8
19,0.7,0.3,0.5,64,5
19,0.7,0.3,0.6,56,5
19,0.7,0.3,0.7,57,6
19,0.7,0.3,0.8,33,3
19,0.7,0.3,0.9,26,3
19,0.7,0.3,1.0,22,2
19,0.7,0.4,0.1,84,9
19,0.7,0.4,0.2,88,9
19,0.7,0.4,0.3,77,7
19,0.7,0.4,0.4,83,7
19,0.7,0.4,0.5,69,7
19,0.7,0.4,0.6,47,6
19,0.7,0.4,0.7,49,5
19,0.7,0.4,0.8,35,4
19,0.7,0.4,0.9,32,2
19,0.7,0.4,1.0,18,1
19,0.7,0.5,0.1,91,9
19,0.7,0.5,0.2,83,9
19,0.7,0.5,0.3,76,8
19,0.7,0.5,0.4,68,5
19,0.7,0.5,0.5,67,7
19,0.7,0.5,0.6,54,6
19,0.7,0.5,0.7,44,6
19,0.7,0.5,0.8,44,5
19,0.7,0.5,0.9,34,2
19,0.7,0.5,1.0,13,1
19,0.7,0.6,0.1,86,9
19,0.7,0.6,0.2,87,9
19,0.7,0.6,0.3,71,9
19,0.7,0.6,0.4,62,9
19,0.7,0.6,0.5,68,6
19,0.7,0.6,0.6,52,6
19,0.7,0.6,0.7,49,4
19,0.7,0.6,0.8,34,3
19,0.7,0.6,0.9,29,3
19,0.7,0.6,1.0,22,4
19,0.7,0.7,0.1,82,10
19,0.7,0.7,0.2,85,6
19,0.7,0.7,0.3,78,8
19,0.7,0.7,0.4,63,6
19,0.7,0.7,0.5,58,4
19,0.7,0.7,0.6,55,5
19,0.7,0.7,0.7,42,6
19,0.7,0.7,0.8,40,4
19,0.7,0.7,0.9,27,4
19,0.7,0.7,1.0,17,1
19,0.7,0.8,0.1,84,7
19,0.7,0.8,0.2,71,8
19,0.7,0.8,0.3,68,4
19,0.7,0.8,0.4,60,4
19,0.7,0.8,0.5,62,8
19,0.7,0.8,0.6,39,3
19,0.7,0.8,0.7,36,3
19,0.7,0.8,0.8,35,5
19,0.7,0.8,0.9,32,2
19,0.7,0.8,1.0,18,1
19,0.7,0.9,0.1,74,4
19,0.7,0.9,0.2,70,7
19,0.7,0.9,0.3,53,5
19,0.7,0.9,0.4,46,4
19,0.7,0.9,0.5,45,4
19,0.7,0.9,0.6,42,6
19,0.7,0.9,0.7,40,2
19,0.7,0.9,0.8,29,2
19,0.7,0.9,0.9,26,3
19,0.7,0.9,1.0,26,3
19,0.7,1.0,0.1,58,6
19,0.7,1.0,0.2,47,4
19,0.7,1.0,0.3,41,5
19,0.7,1.0,0.4,40,3
19,0.7,1.0,0.5,36,3
19,0.7,1.0,0.6,36,4
19,0.7,1.0,0.7,20,2
19,0.7,1.0,0.8,31,3
19,0.7,1.0,0.9,22,4
19,0.7,1.0,1.0,17,0
19,0.8,0.1,0.1,92,10
19,0.8,0.1,0.2,92,10
19,0.8,0.1,0.3,85,9
19,0.8,0.1,0.4,73,8
19,0.8,0.1,0.5,70,6
19,0.8,0.1,0.6,64,5
19,0.8,0.1,0.7,49,6
19,0.8,0.1,0.8,33,4
19,0.8,0.1,0.9,29,3
19,0.8,0.1,1.0,15,2
19,0.8,0.2,0.1,84,10
19,0.8,0.2,0.2,92,10
19,0.8,0.2,0.3,82,8
19,0.8,0.2,0.4,81,7
19,0.8,0.2,0.5,71,9
19,0.8,0.2,0.6,52,8
19,0.8,0.2,0.7,48,5
19,0.8,0.2,0.8,39,6
19,0.8,0.2,0.9,35,3
19,0.8,0.2,1.0,18,1
19,0.8,0.3,0.1,92,10
19,0.8,0.3,0.2,86,10
19,0.8,0.3,0.3,86,9
19,0.8,0.3,0.4,71,8
19,0.8,0.3,0.5,73,8
19,0.8,0.3,0.6,58,5
19,0.8,0.3,0.7,47,5
19,0.8,0.3,0.8,37,3
19,0.8,0.3,0.9,24,3
19,0.8,0.3,1.0,17,0
19,0.8,0.4,0.1,87,9
19,0.8,0.4,0.2,90,9
19,0.8,0.4,0.3,85,8
19,0.8,0.4,0.4,73,7
19,0.8,0.4,0.5,70,6
19,0.8,0.4,0.6,57,4
19,0.8,0.4,0.7,43,4
19,0.8,0.4,0.8,33,3
19,0.8,0.4,0.9,28,2
19,0.8,0.4,1.0,22,3
19,0.8,0.5,0.1,88,10
19,0.8,0.5,0.2,80,9
19,0.8,0.5,0.3,80,9
19,0.8,0.5,0.4,77,9
19,0.8,0.5,0.5,65,7
19,0.8,0.5,0.6,61,5
19,0.8,0.5,0.7,45,5
19,0.8,0.5,0.8,45,3
19,0.8,0.5,0.9,30,1
19,0.8,0.5,1.0,19,3
19,0.8,0.6,0.1,86,9
19,0.8,0.6,0.2,85,10
19,0.8,0.6,0.3,72,7
19,0.8,0.6,0.4,64,7
19,0.8,0.6,0.5,64,7
19,0.8,0.6,0.6,49,6
19,0.8,0.6,0.7,37,5
19,0.8,0.6,0.8,45,2
19,0.8,0.6,0.9,17,3
19,0.8,0.6,1.0,25,2
19,0.8,0.7,0.1,82,10
19,0.8,0.7,0.2,83,10
19,0.8,0.7,0.3,69,6
19,0.8,0.7,0.4,67,4
19,0.8,0.7,0.5,54,4
19,0.8,0.7,0.6,45,3
19,0.8,0.7,0.7,40,3
19,0.8,0.7,0.8,31,5
19,0.8,0.7,0.9,26,2
19,0.8,0.7,1.0,24,2
19,0.8,0.8,0.1,79,8
19,0.8,0.8,0.2,74,8
19,0.8,0.8,0.3,60,6
19,0.8,0.8,0.4,58,6
19,0.8,0.8,0.5,51,5
19,0.8,0.8,0.6,41,4
19,0.8,0.8,0.7,36,5
19,0.8,0.8,0.8,25,3
19,0.8,0.8,0.9,24,1
19,0.8,0.8,1.0,17,3
19,0.8,0.9,0.1,60,2
19,0.8,0.9,0.2,60,8
19,0.8,0.9,0.3,60,6
19,0.8,0.9,0.4,43,7
19,0.8,0.9,0.5,47,3
19,0.8,0.9,0.6,39,5
19,0.8,0.9,0.7,40,4
19,0.8,0.9,0.8,34,4
19,0.8,0.9,0.9,25,6
19,0.8,0.9,1.0,20,2
19,0.8,1.0,0.1,47,6
19,0.8,1.0,0.2,52,3
19,0.8,1.0,0.3,52,6
19,0.8,1.0,0.4,40,4
19,0.8,1.0,0.5,33,3
19,0.8,1.0,0.6,30,1
19,0.8,1.0,0.7,29,1
19,0.8,1.0,0.8,29,3
19,0.8,1.0,0.9,24,1
19,0.8,1.0,1.0,25,1
19,0.9,0.1,0.1,95,10
19,0.9,0.1,0.2,86,10
19,0.9,0.1,0.3,89,10
19,0.9,0.1,0.4,82,5
19,0.9,0.1,0.5,59,6
19,0.9,0.1,0.6,61,5
19,0.9,0.1,0.7,49,6
19,0.9,0.1,0.8,32,3
19,0.9,0.1,0.9,22,1
19,0.9,0.1,1.0,15,3
19,0.9,0.2,0.1,87,9
19,0.9,0.2,0.2,93,10
19,0.9,0.2,0.3,87,9
19,0.9,0.2,0.4,82,6
19,0.9,0.2,0.5,64,7
19,0.9,0.2,0.6,59,4
19,0.9,0.2,0.7,53,3
19,0.9,0.2,0.8,42,4
19,0.9,0.2,0.9,23,0
19,0.9,0.2,1.0,22,1
19,0.9,0.3,0.1,85,8
19,0.9,0.3,0.2,83,7
19,0.9,0.3,0.3,82,9
19,0.9,0.3,0.4,80,7
19,0.9,0.3,0.5,63,6
19,0.9,0.3,0.6,56,7
19,0.9,0.3,0.7,56,5
19,0.9,0.3,0.8,33,4
19,0.9,0.3,0.9,26,1
19,0.9,0.3,1.0,19,0
19,0.9,0.4,0.1,91,10
19,0.9,0.4,0.2,90,10
19,0.9,0.4,0.3,83,8
19,0.9,0.4,0.4,71,7
19,0.9,0.4,0.5,64,6
19,0.9,0.4,0.6,62,5
19,0.9,0.4,0.7,45,4
19,0.9,0.4,0.8,32,4
19,0.9,0.4,0.9,34,3
19,0.9,0.4,1.0,21,3
19,0.9,0.5,0.1,92,10
19,0.9,0.5,0.2,91,10
19,0.9,0.5,0.3,80,9
19,0.9,0.5,0.4,72,9
19,0.9,0.5,0.5,65,7
19,0.9,0.5,0.6,53,6
19,0.9,0.5,0.7,46,4
19,0.9,0.5,0.8,35,3
19,0.9,0.5,0.9,27,3
19,0.9,0.5,1.0,26,4
19,0.9,0.6,0.1,84,9
19,0.9,0.6,0.2,79,8
19,0.9,0.6,0.3,71,8
19,0.9,0.6,0.4,65,6
19,0.9,0.6,0.5,62,6
19,0.9,0.6,0.6,52,7
19,0.9,0.6,0.7,49,4
19,0.9,0.6,0.8,37,4
19,0.9,0.6,0.9,26,3
19,0.9,0.6,1.0,19,3
19,0.9,0.7,0.1,74,9
19,0.9,0.7,0.2,81,10
19,0.9,0.7,0.3,62,4
19,0.9,0.7,0.4,57,6
19,0.9,0.7,0.5,52,3
